_id,name,tags
684555a5e78e2a95e7cfc9fd,hyundai santro xing gls audio lpg,hyundai santro xing gls audio lpg year_mid price_midrange kms_high lpg individual manual firstowner
684555a5e78e2a95e7cfc9fe,ford figo 1.2p titanium mt,ford figo 1.2p titanium mt year_new price_premium kms_low petrol dealer manual firstowner
684555a5e78e2a95e7cfc9ff,fiat avventura urban cross 1.3 multijet emotion,fiat avventura urban cross 1.3 multijet emotion year_new price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca00,ford ecosport 1.5 tdci titanium bsiv,ford ecosport 1.5 tdci titanium bsiv year_mid price_premium kms_high diesel dealer manual firstowner
684555a5e78e2a95e7cfca01,maruti swift ldi bsiii,maruti swift ldi bsiii year_old price_midrange kms_high diesel dealer manual firstowner
684555a5e78e2a95e7cfca02,ford fiesta classic 1.4 duratorq clxi,ford fiesta classic 1.4 duratorq clxi year_mid price_midrange kms_high diesel dealer manual firstowner
684555a5e78e2a95e7cfca03,ford figo titanium diesel bsiv,ford figo titanium diesel bsiv year_mid price_midrange kms_mid diesel dealer manual secondowner
684555a5e78e2a95e7cfca04,ford ikon 1.3l rocam flair,ford ikon 1.3l rocam flair year_old price_budget kms_high petrol dealer manual secondowner
684555a5e78e2a95e7cfca05,fiat punto 1.3 emotion,fiat punto 1.3 emotion year_mid price_midrange kms_high diesel dealer manual secondowner
684555a5e78e2a95e7cfca06,honda wr-v i-dtec v,honda wr-v i-dtec v year_new price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca07,skoda laura l n k 1.9 pd,skoda laura l n k 1.9 pd year_old price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfca08,maruti ritz ldi,maruti ritz ldi year_mid price_midrange kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfca09,mahindra xylo d2,mahindra xylo d2 year_old price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfca0a,honda city i dtec s,honda city i dtec s year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca0b,mahindra scorpio 1.99 s4,mahindra scorpio 1.99 s4 year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca0c,tata indigo grand dicor,tata indigo grand dicor year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfca0d,honda amaze ex i-dtech,honda amaze ex i-dtech year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca0e,hyundai creta 1.6 crdi sx plus,hyundai creta 1.6 crdi sx plus year_mid price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca0f,toyota etios gd sp,toyota etios gd sp year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca10,maruti sx4 s cross ddis 320 delta,maruti sx4 s cross ddis 320 delta year_mid price_premium kms_high diesel dealer manual firstowner
684555a5e78e2a95e7cfca11,toyota fortuner 2.8 4wd at bsiv,toyota fortuner 2.8 4wd at bsiv year_new price_premium kms_mid diesel individual automatic firstowner
684555a5e78e2a95e7cfca12,maruti ciaz vdi option shvs,maruti ciaz vdi option shvs year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca13,mahindra scorpio vlx 2wd airbag se bsiv,mahindra scorpio vlx 2wd airbag se bsiv year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca14,hyundai tucson 2.0 e-vgt 2wd mt,hyundai tucson 2.0 e-vgt 2wd mt year_new price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca15,jaguar xf 5.0 litre v8 petrol,jaguar xf 5.0 litre v8 petrol year_mid price_premium kms_mid petrol dealer automatic secondowner
684555a5e78e2a95e7cfca16,hyundai creta 1.6 vtvt at sx plus,hyundai creta 1.6 vtvt at sx plus year_new price_premium kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfca17,hyundai verna vtvt 1.6 at sx option,hyundai verna vtvt 1.6 at sx option year_new price_premium kms_low petrol individual automatic firstowner
684555a5e78e2a95e7cfca18,mercedes-benz gl-class 350 cdi blue efficiency,mercedes-benz gl-class 350 cdi blue efficiency year_mid price_premium kms_high diesel individual automatic secondowner
684555a5e78e2a95e7cfca19,maruti s-cross zeta ddis 200 sh,maruti s-cross zeta ddis 200 sh year_mid price_premium kms_mid diesel trustmarkdealer manual firstowner
684555a5e78e2a95e7cfca1a,hyundai verna 1.6 vtvt sx,hyundai verna 1.6 vtvt sx year_mid price_premium kms_mid petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfca1b,volkswagen polo gti,volkswagen polo gti year_new price_premium kms_low petrol dealer automatic secondowner
684555a5e78e2a95e7cfca1c,renault pulse rxl,renault pulse rxl year_mid price_midrange kms_mid diesel trustmarkdealer manual firstowner
684555a5e78e2a95e7cfca1d,maruti celerio vxi amt bsiv,maruti celerio vxi amt bsiv year_mid price_midrange kms_mid petrol trustmarkdealer automatic secondowner
684555a5e78e2a95e7cfca1e,honda brio v mt,honda brio v mt year_mid price_midrange kms_low petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfca1f,hyundai creta 1.6 sx automatic diesel,hyundai creta 1.6 sx automatic diesel year_mid price_premium kms_mid diesel trustmarkdealer automatic secondowner
684555a5e78e2a95e7cfca20,honda city i vtec v,honda city i vtec v year_mid price_premium kms_mid petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfca21,toyota innova crysta 2.4 gx at,toyota innova crysta 2.4 gx at year_new price_premium kms_low diesel dealer automatic secondowner
684555a5e78e2a95e7cfca22,bmw 3 series 320d luxury line,bmw 3 series 320d luxury line year_mid price_premium kms_mid diesel dealer automatic firstowner
684555a5e78e2a95e7cfca23,mercedes-benz c-class progressive c 220d,mercedes-benz c-class progressive c 220d year_new price_premium kms_low diesel dealer automatic firstowner
684555a5e78e2a95e7cfca24,audi a4 3.0 tdi quattro,audi a4 3.0 tdi quattro year_mid price_premium kms_mid diesel dealer automatic firstowner
684555a5e78e2a95e7cfca25,bmw x5 xdrive 30d xline,bmw x5 xdrive 30d xline year_new price_premium kms_low diesel dealer automatic firstowner
684555a5e78e2a95e7cfca26,maruti sx4 vxi bsiv,maruti sx4 vxi bsiv year_mid price_midrange kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfca27,hyundai grand i10 1.2 kappa magna at,hyundai grand i10 1.2 kappa magna at year_new price_midrange kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfca28,hyundai grand i10 magna at,hyundai grand i10 magna at year_new price_midrange kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfca29,chevrolet beat lt option,chevrolet beat lt option year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca2a,toyota fortuner 4x2 at,toyota fortuner 4x2 at year_new price_premium kms_mid diesel trustmarkdealer automatic firstowner
684555a5e78e2a95e7cfca2b,hyundai i10 magna,hyundai i10 magna year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca2c,hyundai santro gs,hyundai santro gs year_old price_budget kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca2d,skoda laura ambiente 2.0 tdi cr mt,skoda laura ambiente 2.0 tdi cr mt year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca2e,hyundai i20 sportz 1.2,hyundai i20 sportz 1.2 year_mid price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfca2f,maruti gypsy e mg410w st,maruti gypsy e mg410w st year_old price_budget kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfca30,tata nexon 1.5 revotorq xz,tata nexon 1.5 revotorq xz year_new price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca31,mahindra verito 1.5 d4 bsiv,mahindra verito 1.5 d4 bsiv year_mid price_budget kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfca32,chevrolet tavera ls b3 7 seats bsii,chevrolet tavera ls b3 7 seats bsii year_old price_budget kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfca33,chevrolet optra magnum 2.0 ls,chevrolet optra magnum 2.0 ls year_old price_budget kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca34,maruti eeco 5 seater standard bsiv,maruti eeco 5 seater standard bsiv year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca35,honda civic 1.8 mt sport,honda civic 1.8 mt sport year_old price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfca36,tata hexa xt 4x4,tata hexa xt 4x4 year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfca37,tata indica vista quadrajet vx,tata indica vista quadrajet vx year_mid price_budget kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca38,mahindra scorpio 2.6 crde sle,mahindra scorpio 2.6 crde sle year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca39,maruti zen estilo lxi bsiii,maruti zen estilo lxi bsiii year_old price_budget kms_high petrol individual manual thirdowner
684555a5e78e2a95e7cfca3a,maruti swift dzire amt zxi plus bs iv,maruti swift dzire amt zxi plus bs iv year_new price_premium kms_low petrol individual automatic firstowner
684555a5e78e2a95e7cfca3b,honda amaze s at i-vtech,honda amaze s at i-vtech year_mid price_midrange kms_low petrol individual automatic firstowner
684555a5e78e2a95e7cfca3c,maruti swift vxi,maruti swift vxi year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca3d,mahindra renault logan 1.4 glx petrol,mahindra renault logan 1.4 glx petrol year_old price_budget kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca3e,hyundai i10 magna lpg,hyundai i10 magna lpg year_mid price_midrange kms_mid lpg individual manual firstowner
684555a5e78e2a95e7cfca3f,tata venture ex,tata venture ex year_mid price_budget kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca40,chevrolet captiva lt,chevrolet captiva lt year_old price_midrange kms_high diesel individual manual fourth&aboveowner
684555a5e78e2a95e7cfca41,chevrolet aveo u-va 1.2 ls,chevrolet aveo u-va 1.2 ls year_mid price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfca42,maruti ciaz zeta bsiv,maruti ciaz zeta bsiv year_new price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca43,tata hexa xm,tata hexa xm year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfca44,hyundai santro xing gl plus cng,hyundai santro xing gl plus cng year_old price_budget kms_mid cng individual manual thirdowner
684555a5e78e2a95e7cfca45,mahindra thar crde abs,mahindra thar crde abs year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfca46,maruti alto k10 2010-2014 vxi,maruti alto k10 2010-2014 vxi year_mid price_budget kms_high petrol individual manual firstowner
684555a5e78e2a95e7cfca47,maruti alto k10 lxi,maruti alto k10 lxi year_mid price_budget kms_high petrol individual manual fourth&aboveowner
684555a5e78e2a95e7cfca48,honda city 1.5 v at,honda city 1.5 v at year_mid price_midrange kms_mid petrol individual automatic secondowner
684555a5e78e2a95e7cfca49,maruti ritz lxi,maruti ritz lxi year_old price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca4a,honda jazz vx,honda jazz vx year_new price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca4b,mahindra scorpio sle bsiii,mahindra scorpio sle bsiii year_old price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfca4c,skoda rapid 1.6 mpi at elegance plus,skoda rapid 1.6 mpi at elegance plus year_mid price_premium kms_mid petrol individual automatic firstowner
684555a5e78e2a95e7cfca4d,maruti zen estilo 1.1 vxi bsiii,maruti zen estilo 1.1 vxi bsiii year_old price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfca4e,maruti wagon r lx minor,maruti wagon r lx minor year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfca4f,skoda octavia classic 1.9 tdi mt,skoda octavia classic 1.9 tdi mt year_old price_budget kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfca50,maruti swift amt vxi,maruti swift amt vxi year_new price_premium kms_low petrol individual automatic firstowner
684555a5e78e2a95e7cfca51,honda amaze sx i-vtec,honda amaze sx i-vtec year_mid price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca52,hyundai grand i10 nios magna crdi,hyundai grand i10 nios magna crdi year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfca53,volkswagen jetta 1.9 l tdi,volkswagen jetta 1.9 l tdi year_mid price_midrange kms_high diesel dealer manual firstowner
684555a5e78e2a95e7cfca54,hyundai xcent 1.1 crdi sx option,hyundai xcent 1.1 crdi sx option year_mid price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfca55,hyundai santro xing gl plus lpg,hyundai santro xing gl plus lpg year_mid price_midrange kms_mid lpg individual manual secondowner
684555a5e78e2a95e7cfca56,hyundai accent executive,hyundai accent executive year_mid price_budget kms_high petrol individual manual thirdowner
684555a5e78e2a95e7cfca57,maruti celerio vxi at,maruti celerio vxi at year_new price_midrange kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfca58,hyundai creta 1.6 crdi at sx plus,hyundai creta 1.6 crdi at sx plus year_mid price_premium kms_low diesel dealer automatic firstowner
684555a5e78e2a95e7cfca59,maruti ertiga vxi cng,maruti ertiga vxi cng year_mid price_midrange kms_mid cng dealer manual firstowner
684555a5e78e2a95e7cfca5a,hyundai verna 1.6 sx vtvt,hyundai verna 1.6 sx vtvt year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca5b,hyundai grand i10 1.2 kappa sportz dual tone,hyundai grand i10 1.2 kappa sportz dual tone year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca5c,toyota etios v,toyota etios v year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca5d,volkswagen vento petrol highline at,volkswagen vento petrol highline at year_mid price_midrange kms_mid petrol dealer automatic firstowner
684555a5e78e2a95e7cfca5e,volkswagen polo diesel highline 1.2l,volkswagen polo diesel highline 1.2l year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca5f,mahindra kuv 100 mfalcon d75 k8,mahindra kuv 100 mfalcon d75 k8 year_new price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca60,audi a4 new  2.0 tdi multitronic,audi a4 new  2.0 tdi multitronic year_mid price_premium kms_mid diesel dealer automatic firstowner
684555a5e78e2a95e7cfca61,volkswagen polo petrol highline 1.2l,volkswagen polo petrol highline 1.2l year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca62,skoda rapid 1.6 mpi active,skoda rapid 1.6 mpi active year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca63,maruti ertiga zdi,maruti ertiga zdi year_mid price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca64,maruti wagon r stingray lxi,maruti wagon r stingray lxi year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca65,skoda superb 1.8 tsi,skoda superb 1.8 tsi year_mid price_midrange kms_mid petrol dealer automatic secondowner
684555a5e78e2a95e7cfca66,tata indigo ls,tata indigo ls year_old price_budget kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfca67,land rover discovery sport td4 hse 7s,land rover discovery sport td4 hse 7s year_new price_premium kms_mid diesel individual automatic firstowner
684555a5e78e2a95e7cfca68,tata sumo gx tc 8 str,tata sumo gx tc 8 str year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfca69,hyundai i20 magna,hyundai i20 magna year_mid price_midrange kms_high petrol individual manual thirdowner
684555a5e78e2a95e7cfca6a,hyundai verna crdi 1.6 sx option,hyundai verna crdi 1.6 sx option year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfca6b,tata tiago xza amt,tata tiago xza amt year_new price_midrange kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfca6c,toyota innova crysta 2.4 vx mt bsiv,toyota innova crysta 2.4 vx mt bsiv year_new price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca6d,hyundai grand i10 at asta,hyundai grand i10 at asta year_mid price_midrange kms_low petrol individual automatic firstowner
684555a5e78e2a95e7cfca6e,maruti ciaz vxi,maruti ciaz vxi year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca6f,mahindra xuv500 w8 4wd,mahindra xuv500 w8 4wd year_mid price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca70,renault lodgy 85ps rxl,renault lodgy 85ps rxl year_new price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca71,mahindra scorpio s6 plus 7 seater,mahindra scorpio s6 plus 7 seater year_mid price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca72,hyundai i20 2015-2017 magna 1.2,hyundai i20 2015-2017 magna 1.2 year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca73,maruti wagon r lxi bs iv,maruti wagon r lxi bs iv year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca74,mahindra bolero 2011-2019 slx 2wd bsiii,mahindra bolero 2011-2019 slx 2wd bsiii year_mid price_midrange kms_mid diesel dealer manual secondowner
684555a5e78e2a95e7cfca75,toyota innova crysta 2.8 zx at bsiv,toyota innova crysta 2.8 zx at bsiv year_new price_premium kms_mid diesel individual automatic firstowner
684555a5e78e2a95e7cfca76,maruti ciaz vdi shvs,maruti ciaz vdi shvs year_new price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca77,tata indica gls bs iv,tata indica gls bs iv year_old price_budget kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfca78,honda city i dtec sv,honda city i dtec sv year_mid price_premium kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfca79,maruti swift lxi,maruti swift lxi year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca7a,maruti zen lxi,maruti zen lxi year_old price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfca7b,honda wr-v i-vtec vx,honda wr-v i-vtec vx year_new price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca7c,toyota fortuner 2.8 2wd at bsiv,toyota fortuner 2.8 2wd at bsiv year_new price_premium kms_low diesel individual automatic firstowner
684555a5e78e2a95e7cfca7d,toyota innova crysta 2.4 zx mt,toyota innova crysta 2.4 zx mt year_new price_premium kms_high diesel dealer manual firstowner
684555a5e78e2a95e7cfca7e,volkswagen polo 1.5 tdi trendline,volkswagen polo 1.5 tdi trendline year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca7f,mahindra verito vibe 1.5 dci d4,mahindra verito vibe 1.5 dci d4 year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca80,volkswagen vento magnific 1.6 highline,volkswagen vento magnific 1.6 highline year_mid price_midrange kms_high petrol dealer manual firstowner
684555a5e78e2a95e7cfca81,maruti swift dzire ldi,maruti swift dzire ldi year_new price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca82,tata new safari dicor 2.2 gx 4x2,tata new safari dicor 2.2 gx 4x2 year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfca83,maruti sx4 zdi,maruti sx4 zdi year_mid price_midrange kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfca84,hyundai verna 1.6 sx vtvt (o),hyundai verna 1.6 sx vtvt (o) year_mid price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfca85,fiat grande punto 1.3 dynamic (diesel),fiat grande punto 1.3 dynamic (diesel) year_mid price_budget kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfca86,maruti wagon r stingray vxi,maruti wagon r stingray vxi year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfca87,toyota etios liva 1.4 vd,toyota etios liva 1.4 vd year_new price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca88,hyundai xcent 1.2 kappa sx,hyundai xcent 1.2 kappa sx year_mid price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca89,honda amaze vx o idtec,honda amaze vx o idtec year_new price_midrange kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfca8a,maruti ciaz 1.4 at zeta,maruti ciaz 1.4 at zeta year_new price_midrange kms_mid petrol individual automatic firstowner
684555a5e78e2a95e7cfca8b,mahindra scorpio s4 4wd,mahindra scorpio s4 4wd year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca8c,maruti swift 1.3 vxi abs,maruti swift 1.3 vxi abs year_mid price_midrange kms_low petrol dealer manual firstowner
684555a5e78e2a95e7cfca8d,ford ecosport 1.0 ecoboost titanium optional,ford ecosport 1.0 ecoboost titanium optional year_mid price_midrange kms_high petrol individual manual firstowner
684555a5e78e2a95e7cfca8e,renault kwid climber 1.0 amt bsiv,renault kwid climber 1.0 amt bsiv year_new price_midrange kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfca8f,renault kwid rxl bsiv,renault kwid rxl bsiv year_new price_midrange kms_low petrol dealer manual firstowner
684555a5e78e2a95e7cfca90,hyundai eon 1.0 era plus,hyundai eon 1.0 era plus year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfca91,toyota innova 2.5 g (diesel) 8 seater,toyota innova 2.5 g (diesel) 8 seater year_mid price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfca92,toyota innova 2.5 g4 diesel 8-seater,toyota innova 2.5 g4 diesel 8-seater year_old price_midrange kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfca93,mahindra kuv 100 g80 k2,mahindra kuv 100 g80 k2 year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca94,hyundai i20 1.4 asta option,hyundai i20 1.4 asta option year_new price_premium kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfca95,renault kwid rxl,renault kwid rxl year_mid price_midrange kms_mid petrol individual manual thirdowner
684555a5e78e2a95e7cfca96,maruti celerio zxi optional amt bsiv,maruti celerio zxi optional amt bsiv year_new price_midrange kms_mid petrol individual automatic firstowner
684555a5e78e2a95e7cfca97,fiat palio d 1.9 el ps,fiat palio d 1.9 el ps year_old price_budget kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfca98,fiat linea classic 1.3 multijet,fiat linea classic 1.3 multijet year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfca99,maruti alto 800 cng lxi,maruti alto 800 cng lxi year_mid price_budget kms_high cng individual manual secondowner
684555a5e78e2a95e7cfca9a,maruti swift dzire vxi,maruti swift dzire vxi year_old price_midrange kms_mid petrol individual manual thirdowner
684555a5e78e2a95e7cfca9b,hyundai grand i10 1.2 kappa sportz bsiv,hyundai grand i10 1.2 kappa sportz bsiv year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca9c,honda brio 1.2 s mt,honda brio 1.2 s mt year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfca9d,tata zest revotron 1.2t xe,tata zest revotron 1.2t xe year_mid price_midrange kms_high petrol individual manual firstowner
684555a5e78e2a95e7cfca9e,hyundai creta 1.4 crdi base,hyundai creta 1.4 crdi base year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfca9f,mercedes-benz m-class ml 350 cdi,mercedes-benz m-class ml 350 cdi year_mid price_premium kms_mid diesel individual automatic secondowner
684555a5e78e2a95e7cfcaa0,toyota innova crysta 2.4 gx mt 8s bsiv,toyota innova crysta 2.4 gx mt 8s bsiv year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcaa1,tata new safari dicor 2.2 ex 4x4,tata new safari dicor 2.2 ex 4x4 year_old price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcaa2,mahindra marazzo m4,mahindra marazzo m4 year_new price_premium kms_low diesel individual manual secondowner
684555a5e78e2a95e7cfcaa3,toyota etios cross 1.2l g,toyota etios cross 1.2l g year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcaa4,mahindra kuv 100 mfalcon d75 k8 aw,mahindra kuv 100 mfalcon d75 k8 aw year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcaa5,hyundai i20 asta 1.4 crdi (diesel),hyundai i20 asta 1.4 crdi (diesel) year_old price_midrange kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfcaa6,toyota innova 2.0 gx 8 str bsiv,toyota innova 2.0 gx 8 str bsiv year_mid price_midrange kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfcaa7,tata hexa xta,tata hexa xta year_new price_premium kms_mid diesel individual automatic firstowner
684555a5e78e2a95e7cfcaa8,hyundai verna 1.6 sx vtvt at,hyundai verna 1.6 sx vtvt at year_mid price_midrange kms_mid petrol individual automatic thirdowner
684555a5e78e2a95e7cfcaa9,maruti swift dzire vxi 1.2 bs iv,maruti swift dzire vxi 1.2 bs iv year_new price_premium kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcaaa,maruti sx4 zdi leather,maruti sx4 zdi leather year_mid price_midrange kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfcaab,maruti ignis 1.2 alpha bsiv,maruti ignis 1.2 alpha bsiv year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcaac,honda mobilio v i vtec,honda mobilio v i vtec year_mid price_premium kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcaad,hyundai getz 1.3 gvs,hyundai getz 1.3 gvs year_mid price_budget kms_high petrol individual manual firstowner
684555a5e78e2a95e7cfcaae,ford fiesta titanium 1.5 tdci,ford fiesta titanium 1.5 tdci year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcaaf,hyundai accent gle cng,hyundai accent gle cng year_old price_budget kms_mid cng individual manual thirdowner
684555a5e78e2a95e7cfcab0,tata tigor 1.2 revotron xm,tata tigor 1.2 revotron xm year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcab1,hyundai i10 magna 1.1,hyundai i10 magna 1.1 year_old price_budget kms_high petrol individual manual thirdowner
684555a5e78e2a95e7cfcab2,nissan sunny diesel xv,nissan sunny diesel xv year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcab3,chevrolet tavera lt l1 7 seats bsiii,chevrolet tavera lt l1 7 seats bsiii year_old price_budget kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfcab4,mahindra verito 1.5 d2 bsiv,mahindra verito 1.5 d2 bsiv year_mid price_midrange kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfcab5,hyundai eon d lite,hyundai eon d lite year_mid price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcab6,toyota innova 2.5 gx (diesel) 7 seater,toyota innova 2.5 gx (diesel) 7 seater year_mid price_premium kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcab7,nissan terrano xv premium 110 ps,nissan terrano xv premium 110 ps year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcab8,nissan sunny xv d premium leather,nissan sunny xv d premium leather year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcab9,mahindra bolero 2011-2019 slx,mahindra bolero 2011-2019 slx year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcaba,hyundai santro xing xg erlx euro iii,hyundai santro xing xg erlx euro iii year_old price_budget kms_high petrol individual manual secondowner
